result_id,date,experiment_name,status,backbone,model_size,task,dataset,reference_policy,reward_type,target_type,probe_type,feature_type,candidate_or_state_level,layer,timestep,horizon,K,n_documents,n_problems,n_states,n_candidates,n_examples,metric,baseline_value,hidden_value,delta,ci_low,ci_high,p_value,statistical_method,seeds_or_folds,positive_or_negative,headline_candidate,source_path,source_key,notes
VREAD_HIDDEN_ONLY_R2,2026-09-02,Nemotron rollout-value readout,POST_HOC_AUDIT_VALID_CURRENT,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,ridge/logistic linear probe,validation-selected layer-18 H_m,state,18,all six record points,completion,8,800,800,4411,,4411,R2,0.3379652373,0.4812391128,0.1432738755,0.08473917201,0.2042411956,,"prompt-cluster bootstrap, 10,000 resamples",480/120/200 prompt train/validation/test; K=8 rollouts,positive,yes,data/v_readout_results.json; data/v_audit.json,metrics.hidden.r2; best_ci.dR2,RECOMPUTED_FROM_SAVED_METRICS. Hidden-only is authoritative; no test-set layer selection.
VREAD_HIDDEN_ONLY_AUC,2026-09-02,Nemotron rollout-value readout,POST_HOC_AUDIT_VALID_CURRENT,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,ridge/logistic linear probe,validation-selected layer-18 H_m,state,18,all six record points,completion,8,800,800,4411,,4411,AUC,0.8229169832,0.8895539419,0.06663695872,0.0377835858,0.09815736486,,"prompt-cluster bootstrap, 10,000 resamples",480/120/200 prompt train/validation/test; K=8 rollouts,positive,yes,data/v_readout_results.json; data/v_audit.json,metrics.hidden.auc; best_ci.dAUC,RECOMPUTED_FROM_SAVED_METRICS. Hidden-only is authoritative; no test-set layer selection.
VREAD_CHEAP_PLUS_HIDDEN_R2,2026-09-02,Nemotron rollout-value readout,VALID_CURRENT_ABLATION,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,two-block linear probe,cheap + layer-18 H_m,state,18,,completion,8,800,800,4411,,4411,R2,0.3379652373,0.4696954335,0.1317301962,,,,held-out prompt split,480/120/200; K=8,positive,supporting,data/v_readout_results.json,delta_r2,"RECOMPUTED_FROM_SAVED_METRICS. Explains old +0.1317/+0.0655 values; not superseded, but not headline."
VREAD_CHEAP_PLUS_HIDDEN_AUC,2026-09-02,Nemotron rollout-value readout,VALID_CURRENT_ABLATION,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,two-block linear probe,cheap + layer-18 H_m,state,18,,completion,8,800,800,4411,,4411,AUC,0.8229169832,0.8884601491,0.06554316599,,,,held-out prompt split,480/120/200; K=8,positive,supporting,data/v_readout_results.json,delta_auc,"RECOMPUTED_FROM_SAVED_METRICS. Explains old +0.1317/+0.0655 values; not superseded, but not headline."
VREAD_T0_R2,2026-09-02,Nemotron temporal readout,POST_HOC_AUDIT_VALID_CURRENT,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,linear probe,layer-18 H_m,state,18,0.1,completion,8,800,800,,,,R2,0.2769277282,0.3940775686,0.1171498404,0.02672672205,0.2169596345,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_audit.json; data/v_readout_results.json,per_point[0],RECOMPUTED_FROM_SAVED_METRICS.
VREAD_T0_AUC,2026-09-02,Nemotron temporal readout,POST_HOC_AUDIT_VALID_CURRENT,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,linear probe,layer-18 H_m,state,18,0.1,completion,8,800,800,,,,AUC,0.7994696042,0.8637290902,0.06425948592,0.02420802005,0.1091443594,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_audit.json; data/v_readout_results.json,per_point[0],RECOMPUTED_FROM_SAVED_METRICS.
VREAD_T1_R2,2026-09-02,Nemotron temporal readout,POST_HOC_AUDIT_VALID_CURRENT,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,linear probe,layer-18 H_m,state,18,0.25625,completion,8,800,800,,,,R2,0.338603753,0.4155065228,0.07690276977,0.004452626928,0.1547350466,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_audit.json; data/v_readout_results.json,per_point[1],RECOMPUTED_FROM_SAVED_METRICS.
VREAD_T1_AUC,2026-09-02,Nemotron temporal readout,POST_HOC_AUDIT_VALID_CURRENT,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,linear probe,layer-18 H_m,state,18,0.25625,completion,8,800,800,,,,AUC,0.8135038363,0.8641432225,0.05063938619,0.018608416,0.08565118382,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_audit.json; data/v_readout_results.json,per_point[1],RECOMPUTED_FROM_SAVED_METRICS.
VREAD_T2_R2,2026-09-02,Nemotron temporal readout,POST_HOC_AUDIT_VALID_CURRENT,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,linear probe,layer-18 H_m,state,18,0.4,completion,8,800,800,,,,R2,0.3476276739,0.4778968682,0.1302691943,0.05537385476,0.2089932887,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_audit.json; data/v_readout_results.json,per_point[2],RECOMPUTED_FROM_SAVED_METRICS.
VREAD_T2_AUC,2026-09-02,Nemotron temporal readout,POST_HOC_AUDIT_VALID_CURRENT,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,linear probe,layer-18 H_m,state,18,0.4,completion,8,800,800,,,,AUC,0.829375,0.8805208333,0.05114583333,0.01270897251,0.09318210499,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_audit.json; data/v_readout_results.json,per_point[2],RECOMPUTED_FROM_SAVED_METRICS.
VREAD_T3_R2,2026-09-02,Nemotron temporal readout,POST_HOC_AUDIT_VALID_CURRENT,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,linear probe,layer-18 H_m,state,18,0.55625,completion,8,800,800,,,,R2,0.3832602734,0.5116922691,0.1284319957,0.06790178517,0.1891327967,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_audit.json; data/v_readout_results.json,per_point[3],RECOMPUTED_FROM_SAVED_METRICS.
VREAD_T3_AUC,2026-09-02,Nemotron temporal readout,POST_HOC_AUDIT_VALID_CURRENT,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,linear probe,layer-18 H_m,state,18,0.55625,completion,8,800,800,,,,AUC,0.8496732026,0.9035169623,0.05384375973,0.02428165296,0.08584811074,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_audit.json; data/v_readout_results.json,per_point[3],RECOMPUTED_FROM_SAVED_METRICS.
VREAD_T4_R2,2026-09-02,Nemotron temporal readout,POST_HOC_AUDIT_VALID_CURRENT,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,linear probe,layer-18 H_m,state,18,0.7125,completion,8,770,770,,,,R2,0.4585201775,0.535881545,0.07736136753,0.01077805988,0.1417519932,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_audit.json; data/v_readout_results.json,per_point[4],RECOMPUTED_FROM_SAVED_METRICS.
VREAD_T4_AUC,2026-09-02,Nemotron temporal readout,POST_HOC_AUDIT_VALID_CURRENT,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,linear probe,layer-18 H_m,state,18,0.7125,completion,8,770,770,,,,AUC,0.8605599647,0.890542328,0.02998236332,-0.005656939632,0.06682124047,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_audit.json; data/v_readout_results.json,per_point[4],RECOMPUTED_FROM_SAVED_METRICS.
VREAD_T5_R2,2026-09-02,Nemotron temporal readout,POST_HOC_AUDIT_VALID_CURRENT,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,linear probe,layer-18 H_m,state,18,0.85625,completion,8,441,441,,,,R2,0.4909734078,0.6229265948,0.131953187,0.07241892184,0.1935474364,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_audit.json; data/v_readout_results.json,per_point[5],RECOMPUTED_FROM_SAVED_METRICS.
VREAD_T5_AUC,2026-09-02,Nemotron temporal readout,POST_HOC_AUDIT_VALID_CURRENT,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,Nemotron diffusion decoding,task correctness,V_reward,linear probe,layer-18 H_m,state,18,0.85625,completion,8,441,441,,,,AUC,0.9123533471,0.9510006901,0.038647343,0.009208152355,0.07470273719,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_audit.json; data/v_readout_results.json,per_point[5],RECOMPUTED_FROM_SAVED_METRICS.
SELECTIVE_COV_70,2026-09-02,Nemotron selective generation,POST_HOC_PRACTICAL_ANALYSIS,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,abort at 40% generation progress,task correctness,V_reward,linear probe,layer-18 H_m,prompt/state,18,0.4,completion,8,800,800,,,,retained accuracy,0.7486979167,0.7722981771,0.02360026042,0.0025,0.0423,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_readout_results.json; iclr_direction1/VREAD_INDEPENDENT_RECOMPUTE.log,selective coverage=0.7,RECOMPUTED_FROM_SAVED_METRICS. Coverage=70%; compute saved=18% under the explicit 40%-progress abort accounting convention.
SELECTIVE_COV_50,2026-09-02,Nemotron selective generation,POST_HOC_PRACTICAL_ANALYSIS,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,abort at 40% generation progress,task correctness,V_reward,linear probe,layer-18 H_m,prompt/state,18,0.4,completion,8,800,800,,,,retained accuracy,0.8078324226,0.8690801457,0.06124772313,0.0247,0.0926,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_readout_results.json; iclr_direction1/VREAD_INDEPENDENT_RECOMPUTE.log,selective coverage=0.5,RECOMPUTED_FROM_SAVED_METRICS. Coverage=50%; compute saved=30% under the explicit 40%-progress abort accounting convention.
SELECTIVE_COV_30,2026-09-02,Nemotron selective generation,POST_HOC_PRACTICAL_ANALYSIS,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,abort at 40% generation progress,task correctness,V_reward,linear probe,layer-18 H_m,prompt/state,18,0.4,completion,8,800,800,,,,retained accuracy,0.820668693,0.9000759878,0.07940729483,0.0299,0.1368,,"prompt-cluster bootstrap, 10,000 resamples",held-out prompts; K=8,positive,supporting,data/v_readout_results.json; iclr_direction1/VREAD_INDEPENDENT_RECOMPUTE.log,selective coverage=0.3,RECOMPUTED_FROM_SAVED_METRICS. Coverage=30%; compute saved=42% under the explicit 40%-progress abort accounting convention.
SELECTIVE_AURC,2026-09-02,Nemotron selective generation,POST_HOC_PRACTICAL_ANALYSIS,Nemotron-Diffusion-3B,3B,GSM8K,GSM8K,selective generation,task correctness,V_reward,linear probe,layer-18 H_m,prompt/state,18,,,8,800,800,,,,AURC,0.7722455238,0.818610922,0.04636539827,0.0171,0.0812,,"prompt-cluster bootstrap, 10,000 resamples",,positive,supporting,data/v_readout_results.json; iclr_direction1/VREAD_INDEPENDENT_RECOMPUTE.log,aurc,RECOMPUTED_FROM_SAVED_METRICS.
PATHLL_MDLM_ANCESTRAL_A_PERTOK_D_R2,2026-09-02,state-centered candidate Path-LL readout,POST_HOC_RESCUE_VALID_CURRENT,MDLM,169.6M,OpenWebText continuations,OpenWebText continuations,ancestral,Path-LL,A_pertok,ridge linear probe,cheap + h_local (3 validation-fixed layers),candidate within state,9,,16,24,400,400,2400,14400,14400,within-state R2,0,0.005531771441,0.005531771441,0.003314648843,0.007748894039,7.374884287e-06,50 repeated document splits; Nadeau-Bengio corrected t interval,50 splits; 50/50 positive,positive,supporting,data/estimate_all.json,MDLM_ancestral/A_pertok/cheap+h_local(3layers)/d_r2,RECOMPUTED_FROM_SAVED_METRICS. Repeated splits are dependent; corrected interval is authoritative.
PATHLL_MDLM_ANCESTRAL_A_PERTOK_D_CONC,2026-09-02,state-centered candidate Path-LL readout,POST_HOC_RESCUE_VALID_CURRENT,MDLM,169.6M,OpenWebText continuations,OpenWebText continuations,ancestral,Path-LL,A_pertok,ridge linear probe,cheap + h_local (3 validation-fixed layers),candidate within state,9,,16,24,400,400,2400,14400,14400,pairwise concordance,0,0.003304444444,0.003304444444,0.0006880301031,0.005920858786,0.0143776869,50 repeated document splits; Nadeau-Bengio corrected t interval,50 splits; 46/50 positive,positive,supporting,data/estimate_all.json,MDLM_ancestral/A_pertok/cheap+h_local(3layers)/d_conc,RECOMPUTED_FROM_SAVED_METRICS. Repeated splits are dependent; corrected interval is authoritative.
PATHLL_MDLM_ANCESTRAL_A_FUTURE_D_R2,2026-09-02,state-centered candidate Path-LL readout,POST_HOC_RESCUE_VALID_CURRENT,MDLM,169.6M,OpenWebText continuations,OpenWebText continuations,ancestral,Path-LL,A_future,ridge linear probe,cheap + h_local (3 validation-fixed layers),candidate within state,9,,16,24,400,400,2400,14400,14400,within-state R2,0,0.009968475762,0.009968475762,0.005739780613,0.01419717091,1.892748085e-05,50 repeated document splits; Nadeau-Bengio corrected t interval,50 splits; 49/50 positive,positive,supporting,data/estimate_all.json,MDLM_ancestral/A_future/cheap+h_local(3layers)/d_r2,RECOMPUTED_FROM_SAVED_METRICS. Repeated splits are dependent; corrected interval is authoritative.
PATHLL_MDLM_ANCESTRAL_A_FUTURE_D_CONC,2026-09-02,state-centered candidate Path-LL readout,POST_HOC_RESCUE_VALID_CURRENT,MDLM,169.6M,OpenWebText continuations,OpenWebText continuations,ancestral,Path-LL,A_future,ridge linear probe,cheap + h_local (3 validation-fixed layers),candidate within state,9,,16,24,400,400,2400,14400,14400,pairwise concordance,0,0.004824444444,0.004824444444,0.00074108611,0.008907802779,0.02154425443,50 repeated document splits; Nadeau-Bengio corrected t interval,50 splits; 47/49 positive,positive,supporting,data/estimate_all.json,MDLM_ancestral/A_future/cheap+h_local(3layers)/d_conc,RECOMPUTED_FROM_SAVED_METRICS. Repeated splits are dependent; corrected interval is authoritative.
PATHLL_MDLM_CONFIDENCE_A_PERTOK_D_R2,2026-09-02,state-centered candidate Path-LL readout,POST_HOC_RESCUE_VALID_CURRENT,MDLM,169.6M,OpenWebText continuations,OpenWebText continuations,confidence,Path-LL,A_pertok,ridge linear probe,cheap + h_local (3 validation-fixed layers),candidate within state,8,,16,24,400,400,2400,14400,14400,within-state R2,0,0.01045105698,0.01045105698,0.007326554533,0.01357555943,1.790152471e-08,50 repeated document splits; Nadeau-Bengio corrected t interval,50 splits; 50/50 positive,positive,supporting,data/estimate_all.json,MDLM_confidence/A_pertok/cheap+h_local(3layers)/d_r2,RECOMPUTED_FROM_SAVED_METRICS. Repeated splits are dependent; corrected interval is authoritative.
PATHLL_MDLM_CONFIDENCE_A_PERTOK_D_CONC,2026-09-02,state-centered candidate Path-LL readout,POST_HOC_RESCUE_VALID_CURRENT,MDLM,169.6M,OpenWebText continuations,OpenWebText continuations,confidence,Path-LL,A_pertok,ridge linear probe,cheap + h_local (3 validation-fixed layers),candidate within state,8,,16,24,400,400,2400,14400,14400,pairwise concordance,0,0.003162222222,0.003162222222,-0.0006818323832,0.007006276828,0.1046981876,50 repeated document splits; Nadeau-Bengio corrected t interval,50 splits; 42/50 positive,positive,supporting,data/estimate_all.json,MDLM_confidence/A_pertok/cheap+h_local(3layers)/d_conc,RECOMPUTED_FROM_SAVED_METRICS. Repeated splits are dependent; corrected interval is authoritative.
PATHLL_MDLM_CONFIDENCE_A_FUTURE_D_R2,2026-09-02,state-centered candidate Path-LL readout,POST_HOC_RESCUE_VALID_CURRENT,MDLM,169.6M,OpenWebText continuations,OpenWebText continuations,confidence,Path-LL,A_future,ridge linear probe,cheap + h_local (3 validation-fixed layers),candidate within state,8,,16,24,400,400,2400,14400,14400,within-state R2,0,0.0190168262,0.0190168262,0.01353992801,0.02449372438,7.184792761e-09,50 repeated document splits; Nadeau-Bengio corrected t interval,50 splits; 50/50 positive,positive,supporting,data/estimate_all.json,MDLM_confidence/A_future/cheap+h_local(3layers)/d_r2,RECOMPUTED_FROM_SAVED_METRICS. Repeated splits are dependent; corrected interval is authoritative.
PATHLL_MDLM_CONFIDENCE_A_FUTURE_D_CONC,2026-09-02,state-centered candidate Path-LL readout,POST_HOC_RESCUE_VALID_CURRENT,MDLM,169.6M,OpenWebText continuations,OpenWebText continuations,confidence,Path-LL,A_future,ridge linear probe,cheap + h_local (3 validation-fixed layers),candidate within state,8,,16,24,400,400,2400,14400,14400,pairwise concordance,0,0.006028888889,0.006028888889,0.0001804016399,0.01187737614,0.04359228154,50 repeated document splits; Nadeau-Bengio corrected t interval,50 splits; 46/50 positive,positive,supporting,data/estimate_all.json,MDLM_confidence/A_future/cheap+h_local(3layers)/d_conc,RECOMPUTED_FROM_SAVED_METRICS. Repeated splits are dependent; corrected interval is authoritative.
PATHLL_SEDD_ANCESTRAL_A_PERTOK_D_R2,2026-09-02,state-centered candidate Path-LL readout,POST_HOC_RESCUE_VALID_CURRENT,SEDD,169.6M,OpenWebText continuations,OpenWebText continuations,ancestral,Path-LL,A_pertok,ridge linear probe,cheap + h_local (3 validation-fixed layers),candidate within state,9,,16,24,400,400,2400,14400,14400,within-state R2,0,0.01143453677,0.01143453677,0.008006448789,0.01486262475,1.913994851e-08,50 repeated document splits; Nadeau-Bengio corrected t interval,50 splits; 50/50 positive,positive,supporting,data/estimate_all.json,SEDD_ancestral/A_pertok/cheap+h_local(3layers)/d_r2,RECOMPUTED_FROM_SAVED_METRICS. Repeated splits are dependent; corrected interval is authoritative.
PATHLL_SEDD_ANCESTRAL_A_PERTOK_D_CONC,2026-09-02,state-centered candidate Path-LL readout,POST_HOC_RESCUE_VALID_CURRENT,SEDD,169.6M,OpenWebText continuations,OpenWebText continuations,ancestral,Path-LL,A_pertok,ridge linear probe,cheap + h_local (3 validation-fixed layers),candidate within state,9,,16,24,400,400,2400,14400,14400,pairwise concordance,0,0.001253333333,0.001253333333,-0.00306667396,0.005573340627,0.5625509795,50 repeated document splits; Nadeau-Bengio corrected t interval,50 splits; 35/50 positive,positive,supporting,data/estimate_all.json,SEDD_ancestral/A_pertok/cheap+h_local(3layers)/d_conc,RECOMPUTED_FROM_SAVED_METRICS. Repeated splits are dependent; corrected interval is authoritative.
PATHLL_SEDD_ANCESTRAL_A_FUTURE_D_R2,2026-09-02,state-centered candidate Path-LL readout,POST_HOC_RESCUE_VALID_CURRENT,SEDD,169.6M,OpenWebText continuations,OpenWebText continuations,ancestral,Path-LL,A_future,ridge linear probe,cheap + h_local (3 validation-fixed layers),candidate within state,9,,16,24,400,400,2400,14400,14400,within-state R2,0,0.02318628087,0.02318628087,0.01737016254,0.02900239921,1.836160113e-10,50 repeated document splits; Nadeau-Bengio corrected t interval,50 splits; 50/50 positive,positive,supporting,data/estimate_all.json,SEDD_ancestral/A_future/cheap+h_local(3layers)/d_r2,RECOMPUTED_FROM_SAVED_METRICS. Repeated splits are dependent; corrected interval is authoritative.
PATHLL_SEDD_ANCESTRAL_A_FUTURE_D_CONC,2026-09-02,state-centered candidate Path-LL readout,POST_HOC_RESCUE_VALID_CURRENT,SEDD,169.6M,OpenWebText continuations,OpenWebText continuations,ancestral,Path-LL,A_future,ridge linear probe,cheap + h_local (3 validation-fixed layers),candidate within state,9,,16,24,400,400,2400,14400,14400,pairwise concordance,0,0.009273333333,0.009273333333,0.003803873928,0.01474279274,0.001319834044,50 repeated document splits; Nadeau-Bengio corrected t interval,50 splits; 50/50 positive,positive,supporting,data/estimate_all.json,SEDD_ancestral/A_future/cheap+h_local(3layers)/d_conc,RECOMPUTED_FROM_SAVED_METRICS. Repeated splits are dependent; corrected interval is authoritative.
